geo,time,gender,age,population_projection
zaf,2076,female,49,437046
zaf,2076,male,49,449644
zaf,2076,female,50,436067
zaf,2076,male,50,447943
zaf,2076,female,51,434891
zaf,2076,male,51,445883
zaf,2076,female,52,433405
zaf,2076,male,52,443342
zaf,2076,female,53,432384
zaf,2076,male,53,441095
zaf,2076,female,54,432101
zaf,2076,male,54,439407
zaf,2076,female,55,432094
zaf,2076,male,55,437787
zaf,2076,female,56,431714
zaf,2076,male,56,435647
zaf,2076,female,57,431205
zaf,2076,male,57,433302
zaf,2076,female,58,429219
zaf,2076,male,58,428944
zaf,2076,female,59,425057
zaf,2076,male,59,421676
zaf,2076,female,60,419345
zaf,2076,male,60,412373
zaf,2076,female,61,413211
zaf,2076,male,61,402517
zaf,2076,female,62,406189
zaf,2076,male,62,391471
zaf,2076,female,63,399585
zaf,2076,male,63,381292
zaf,2076,female,64,394078
zaf,2076,male,64,373041
zaf,2076,female,65,388883
zaf,2076,male,65,365533
zaf,2076,female,66,382875
zaf,2076,male,66,357254
zaf,2076,female,67,376692
zaf,2076,male,67,349367
zaf,2076,female,68,367714
zaf,2076,male,68,337012
zaf,2076,female,69,354652
zaf,2076,male,69,317892
zaf,2076,female,70,338941
zaf,2076,male,70,294739
zaf,2076,female,71,323272
zaf,2076,male,71,271951
zaf,2076,female,72,307074
zaf,2076,male,72,247889
zaf,2076,female,73,292006
zaf,2076,male,73,229045
zaf,2076,female,74,279155
zaf,2076,male,74,218855
zaf,2076,female,75,267752
zaf,2076,male,75,213975
zaf,2076,female,76,255816
zaf,2076,male,76,208069
zaf,2076,female,77,243590
zaf,2076,male,77,202942
zaf,2076,female,78,231922
zaf,2076,male,78,193912
zaf,2076,female,79,220984
zaf,2076,male,79,178180
zaf,2076,female,80,210451
zaf,2076,male,80,158357
zaf,2076,female,81,199928
zaf,2076,male,81,139819
zaf,2076,female,82,189623
zaf,2076,male,82,121461
zaf,2076,female,83,178343
zaf,2076,male,83,105021
zaf,2076,female,84,165501
zaf,2076,male,84,91901
zaf,2076,female,85,151667
zaf,2076,male,85,81118
zaf,2076,female,86,138191
zaf,2076,male,86,70339
zaf,2076,female,87,125029
zaf,2076,male,87,60075
zaf,2076,female,88,111650
zaf,2076,male,88,50439
zaf,2076,female,89,97997
zaf,2076,male,89,41270
zaf,2076,female,90,84423
zaf,2076,male,90,32740
zaf,2076,female,91,71312
zaf,2076,male,91,25065
zaf,2076,female,92,58564
zaf,2076,male,92,18059
zaf,2076,female,93,47314
zaf,2076,male,93,12485
zaf,2076,female,94,38159
zaf,2076,male,94,8703
zaf,2076,female,95,30670
zaf,2076,male,95,6273
zaf,2076,female,96,21590
zaf,2076,male,96,3927
zaf,2076,female,97,15370
zaf,2076,male,97,2483
zaf,2076,female,98,11053
zaf,2076,male,98,1375
zaf,2076,female,99,8190
zaf,2076,male,99,593
zaf,2076,female,100plus,18320
zaf,2076,male,100plus,1617
zaf,2077,female,0,385631
zaf,2077,male,0,398033
zaf,2077,female,1,387621
zaf,2077,male,1,400112
zaf,2077,female,2,389495
zaf,2077,male,2,402025
zaf,2077,female,3,391356
zaf,2077,male,3,403952
zaf,2077,female,4,393161
zaf,2077,male,4,405809
zaf,2077,female,5,394922
zaf,2077,male,5,407611
zaf,2077,female,6,396647
zaf,2077,male,6,409364
zaf,2077,female,7,398349
zaf,2077,male,7,411086
zaf,2077,female,8,400042
zaf,2077,male,8,412786
zaf,2077,female,9,401722
zaf,2077,male,9,414468
zaf,2077,female,10,403397
zaf,2077,male,10,416140
zaf,2077,female,11,405081
zaf,2077,male,11,417816
zaf,2077,female,12,406789
zaf,2077,male,12,419511
zaf,2077,female,13,408519
zaf,2077,male,13,421227
zaf,2077,female,14,410333
zaf,2077,male,14,423021
zaf,2077,female,15,412266
zaf,2077,male,15,424923
zaf,2077,female,16,414295
zaf,2077,male,16,426921
zaf,2077,female,17,416355
zaf,2077,male,17,428953
zaf,2077,female,18,418438
zaf,2077,male,18,431017
zaf,2077,female,19,420644
zaf,2077,male,19,433209
zaf,2077,female,20,423014
zaf,2077,male,20,435564
zaf,2077,female,21,425493
zaf,2077,male,21,438038
zaf,2077,female,22,427957
zaf,2077,male,22,440510
zaf,2077,female,23,430386
zaf,2077,male,23,442958
zaf,2077,female,24,432882
zaf,2077,male,24,445511
zaf,2077,female,25,435469
zaf,2077,male,25,448202
zaf,2077,female,26,438071
zaf,2077,male,26,450947
zaf,2077,female,27,440563
zaf,2077,male,27,453590
zaf,2077,female,28,442945
zaf,2077,male,28,456125
zaf,2077,female,29,445131
zaf,2077,male,29,458513
zaf,2077,female,30,447057
zaf,2077,male,30,460704
zaf,2077,female,31,448729
zaf,2077,male,31,462679
zaf,2077,female,32,450224
zaf,2077,male,32,464470
zaf,2077,female,33,451542
zaf,2077,male,33,466073
zaf,2077,female,34,452475
zaf,2077,male,34,467268
zaf,2077,female,35,452936
zaf,2077,male,35,467946
zaf,2077,female,36,452998
zaf,2077,male,36,468189
zaf,2077,female,37,452874
zaf,2077,male,37,468214
zaf,2077,female,38,452560
zaf,2077,male,38,468018
zaf,2077,female,39,451908
zaf,2077,male,39,467430
zaf,2077,female,40,450879
zaf,2077,male,40,466406
zaf,2077,female,41,449559
zaf,2077,male,41,465028
zaf,2077,female,42,448109
zaf,2077,male,42,463461
zaf,2077,female,43,446539
zaf,2077,male,43,461698
zaf,2077,female,44,444871
zaf,2077,male,44,459785
zaf,2077,female,45,443150
zaf,2077,male,45,457762
zaf,2077,female,46,441399
zaf,2077,male,46,455647
zaf,2077,female,47,439586
zaf,2077,male,47,453355
zaf,2077,female,48,437686
zaf,2077,male,48,450853
zaf,2077,female,49,436030
zaf,2077,male,49,448518
zaf,2077,female,50,434767
zaf,2077,male,50,446514
zaf,2077,female,51,433754
zaf,2077,male,51,444658
zaf,2077,female,52,432532
zaf,2077,male,52,442419
zaf,2077,female,53,430990
zaf,2077,male,53,439680
zaf,2077,female,54,429887
zaf,2077,male,54,437175
zaf,2077,female,55,429489
zaf,2077,male,55,435141
zaf,2077,female,56,429339
zaf,2077,male,56,433109
zaf,2077,female,57,428799
zaf,2077,male,57,430544
zaf,2077,female,58,428112
zaf,2077,male,58,427753
zaf,2077,female,59,425933
zaf,2077,male,59,422923
zaf,2077,female,60,421559
zaf,2077,male,60,415159
zaf,2077,female,61,415618
zaf,2077,male,61,405338
zaf,2077,female,62,409240
zaf,2077,male,62,394966
zaf,2077,female,63,401971
zaf,2077,male,63,383422
zaf,2077,female,64,395060
zaf,2077,male,64,372695
zaf,2077,female,65,389167
zaf,2077,male,65,363825
zaf,2077,female,66,383536
zaf,2077,male,66,355672
zaf,2077,female,67,377088
zaf,2077,male,67,346763
zaf,2077,female,68,370440
zaf,2077,male,68,338223
zaf,2077,female,69,361063
zaf,2077,male,69,325417
zaf,2077,female,70,347709
zaf,2077,male,70,306156
zaf,2077,female,71,331771
zaf,2077,male,71,283058
zaf,2077,female,72,315855
zaf,2077,male,72,260336
zaf,2077,female,73,299413
zaf,2077,male,73,236442
zaf,2077,female,74,284050
zaf,2077,male,74,217537
zaf,2077,female,75,270823
zaf,2077,male,75,206890
zaf,2077,female,76,258988
zaf,2077,male,76,201338
zaf,2077,female,77,246653
zaf,2077,male,77,194876
zaf,2077,female,78,234072
zaf,2077,male,78,189213
zaf,2077,female,79,221980
zaf,2077,male,79,179964
zaf,2077,female,80,210517
zaf,2077,male,80,164506
zaf,2077,female,81,199420
zaf,2077,male,81,145296
zaf,2077,female,82,188400
zaf,2077,male,82,127381
zaf,2077,female,83,177646
zaf,2077,male,83,109713
zaf,2077,female,84,166078
zaf,2077,male,84,93996
zaf,2077,female,85,153174
zaf,2077,male,85,81578
zaf,2077,female,86,139463
zaf,2077,male,86,71503
zaf,2077,female,87,126165
zaf,2077,male,87,61489
zaf,2077,female,88,113228
zaf,2077,male,88,52004
zaf,2077,female,89,100295
zaf,2077,male,89,43240
zaf,2077,female,90,87372
zaf,2077,male,90,35064
zaf,2077,female,91,74724
zaf,2077,male,91,27586
zaf,2077,female,92,62567
zaf,2077,male,92,20932
zaf,2077,female,93,50813
zaf,2077,male,93,14942
zaf,2077,female,94,40562
zaf,2077,male,94,10213
zaf,2077,female,95,32375
zaf,2077,male,95,7005
zaf,2077,female,96,25812
zaf,2077,male,96,4959
zaf,2077,female,97,16476
zaf,2077,male,97,2629
zaf,2077,female,98,11903
zaf,2077,male,98,1431
zaf,2077,female,99,8842
zaf,2077,male,99,645
zaf,2077,female,100plus,19053
zaf,2077,male,100plus,1663
zaf,2078,female,0,383561
zaf,2078,male,0,395957
zaf,2078,female,1,385577
zaf,2078,male,1,398066
zaf,2078,female,2,387521
zaf,2078,male,2,400087
zaf,2078,female,3,389369
zaf,2078,male,3,401961
zaf,2078,female,4,391214
zaf,2078,male,4,403861
zaf,2078,female,5,393017
zaf,2078,male,5,405705
zaf,2078,female,6,394784
zaf,2078,male,6,407502
zaf,2078,female,7,396522
zaf,2078,male,7,409260
zaf,2078,female,8,398246
zaf,2078,male,8,410993
zaf,2078,female,9,399964
zaf,2078,male,9,412714
zaf,2078,female,10,401671
zaf,2078,male,10,414415
zaf,2078,female,11,403368
zaf,2078,male,11,416104
zaf,2078,female,12,405070
zaf,2078,male,12,417797
zaf,2078,female,13,406797
zaf,2078,male,13,419509
zaf,2078,female,14,408543
zaf,2078,male,14,421240
zaf,2078,female,15,410375
zaf,2078,male,15,423052
zaf,2078,female,16,412331
zaf,2078,male,16,424975
zaf,2078,female,17,414386
zaf,2078,male,17,426992
zaf,2078,female,18,416462
zaf,2078,male,18,429041
zaf,2078,female,19,418556
zaf,2078,male,19,431115
zaf,2078,female,20,420753
zaf,2078,male,20,433304
zaf,2078,female,21,423083
zaf,2078,male,21,435634
zaf,2078,female,22,425501
zaf,2078,male,22,438068
zaf,2078,female,23,427896
zaf,2078,male,23,440493
zaf,2078,female,24,430249
zaf,2078,male,24,442888
zaf,2078,female,25,432655
zaf,2078,male,25,445377
zaf,2078,female,26,435138
zaf,2078,male,26,447997
zaf,2078,female,27,437622
zaf,2078,male,27,450663
zaf,2078,female,28,439994
zaf,2078,male,28,453219
zaf,2078,female,29,442251
zaf,2078,male,29,455661
zaf,2078,female,30,444304
zaf,2078,male,30,457944
zaf,2078,female,31,446090
zaf,2078,male,31,460014
zaf,2078,female,32,447616
zaf,2078,male,32,461858
zaf,2078,female,33,448970
zaf,2078,male,33,463513
zaf,2078,female,34,450145
zaf,2078,male,34,464982
zaf,2078,female,35,450950
zaf,2078,male,35,466041
zaf,2078,female,36,451298
zaf,2078,male,36,466588
zaf,2078,female,37,451264
zaf,2078,male,37,466702
zaf,2078,female,38,451044
zaf,2078,male,38,466597
zaf,2078,female,39,450639
zaf,2078,male,39,466264
zaf,2078,female,40,449918
zaf,2078,male,40,465562
zaf,2078,female,41,448854
zaf,2078,male,41,464453
zaf,2078,female,42,447521
zaf,2078,male,42,463012
zaf,2078,female,43,446059
zaf,2078,male,43,461373
zaf,2078,female,44,444483
zaf,2078,male,44,459537
zaf,2078,female,45,442800
zaf,2078,male,45,457532
zaf,2078,female,46,441038
zaf,2078,male,46,455391
zaf,2078,female,47,439237
zaf,2078,male,47,453132
zaf,2078,female,48,437372
zaf,2078,male,48,450689
zaf,2078,female,49,435414
zaf,2078,male,49,448016
zaf,2078,female,50,433706
zaf,2078,male,50,445513
zaf,2078,female,51,432406
zaf,2078,male,51,443356
zaf,2078,female,52,431361
zaf,2078,male,52,441345
zaf,2078,female,53,430094
zaf,2078,male,53,438926
zaf,2078,female,54,428494
zaf,2078,male,54,435992
zaf,2078,female,55,427310
zaf,2078,male,55,433226
zaf,2078,female,56,426797
zaf,2078,male,56,430847
zaf,2078,female,57,426502
zaf,2078,male,57,428404
zaf,2078,female,58,425805
zaf,2078,male,58,425414
zaf,2078,female,59,424941
zaf,2078,male,59,422178
zaf,2078,female,60,422566
zaf,2078,male,60,416875
zaf,2078,female,61,417983
zaf,2078,male,61,408615
zaf,2078,female,62,411814
zaf,2078,male,62,398278
zaf,2078,female,63,405193
zaf,2078,male,63,387390
zaf,2078,female,64,397676
zaf,2078,male,64,375348
zaf,2078,female,65,390461
zaf,2078,male,65,364074
zaf,2078,female,66,384183
zaf,2078,male,66,354585
zaf,2078,female,67,378117
zaf,2078,male,67,345788
zaf,2078,female,68,371231
zaf,2078,male,68,336250
zaf,2078,female,69,364120
zaf,2078,male,69,327057
zaf,2078,female,70,354344
zaf,2078,male,70,313801
zaf,2078,female,71,340700
zaf,2078,male,71,294402
zaf,2078,female,72,324539
zaf,2078,male,72,271357
zaf,2078,female,73,308379
zaf,2078,male,73,248705
zaf,2078,female,74,291695
zaf,2078,male,74,224980
zaf,2078,female,75,276041
zaf,2078,male,75,206014
zaf,2078,female,76,262439
zaf,2078,male,76,194911
zaf,2078,female,77,250176
zaf,2078,male,77,188690
zaf,2078,female,78,237444
zaf,2078,male,78,181668
zaf,2078,female,79,224508
zaf,2078,male,79,175471
zaf,2078,female,80,211996
zaf,2078,male,80,166005
zaf,2078,female,81,200010
zaf,2078,male,81,150822
zaf,2078,female,82,188352
zaf,2078,male,82,132225
zaf,2078,female,83,176835
zaf,2078,male,83,114934
zaf,2078,female,84,165636
zaf,2078,male,84,97957
zaf,2078,female,85,153780
zaf,2078,male,85,82965
zaf,2078,female,86,140817
zaf,2078,male,86,71249
zaf,2078,female,87,127232
zaf,2078,male,87,61884
zaf,2078,female,88,114114
zaf,2078,male,88,52634
zaf,2078,female,89,101405
zaf,2078,male,89,43931
zaf,2078,female,90,88920
zaf,2078,male,90,36037
zaf,2078,female,91,76730
zaf,2078,male,91,28856
zaf,2078,female,92,65010
zaf,2078,male,92,22429
zaf,2078,female,93,53810
zaf,2078,male,93,16798
zaf,2078,female,94,43051
zaf,2078,male,94,11825
zaf,2078,female,95,33803
zaf,2078,male,95,7938
zaf,2078,female,96,26584
zaf,2078,male,96,5308
zaf,2078,female,97,20950
zaf,2078,male,97,3645
zaf,2078,female,98,12893
zaf,2078,male,98,1532
zaf,2078,female,99,9598
zaf,2078,male,99,734
zaf,2078,female,100plus,19887
zaf,2078,male,100plus,1719
zaf,2079,female,0,381469
zaf,2079,male,0,393878
zaf,2079,female,1,383490
zaf,2079,male,1,395995
zaf,2079,female,2,385448
zaf,2079,male,2,398037
zaf,2079,female,3,387352
zaf,2079,male,3,400007
zaf,2079,female,4,389191
zaf,2079,male,4,401875
zaf,2079,female,5,391021
zaf,2079,male,5,403749
zaf,2079,female,6,392820
zaf,2079,male,6,405579
zaf,2079,female,7,394592
zaf,2079,male,7,407371
zaf,2079,female,8,396345
zaf,2079,male,8,409134
zaf,2079,female,9,398088
zaf,2079,male,9,410878
zaf,2079,female,10,399834
zaf,2079,male,10,412619
zaf,2079,female,11,401566
zaf,2079,male,11,414340
zaf,2079,female,12,403284
zaf,2079,male,12,416046
zaf,2079,female,13,405006
zaf,2079,male,13,417755
zaf,2079,female,14,406751
zaf,2079,male,14,419483
zaf,2079,female,15,408511
zaf,2079,male,15,421231
zaf,2079,female,16,410362
zaf,2079,male,16,423060
zaf,2079,female,17,412341
zaf,2079,male,17,425004
zaf,2079,female,18,414421
zaf,2079,male,18,427041
zaf,2079,female,19,416513
zaf,2079,male,19,429104
zaf,2079,female,20,418618
zaf,2079,male,20,431190
zaf,2079,female,21,420806
zaf,2079,male,21,433375
zaf,2079,female,22,423095
zaf,2079,male,22,435681
zaf,2079,female,23,425451
zaf,2079,male,23,438074
zaf,2079,female,24,427777
zaf,2079,male,24,440452
zaf,2079,female,25,430054
zaf,2079,male,25,442794
zaf,2079,female,26,432371
zaf,2079,male,26,445219
zaf,2079,female,27,434748
zaf,2079,male,27,447768
zaf,2079,female,28,437116
zaf,2079,male,28,450354
zaf,2079,female,29,439366
zaf,2079,male,29,452823
zaf,2079,female,30,441498
zaf,2079,male,30,455173
zaf,2079,female,31,443417
zaf,2079,male,31,457350
zaf,2079,female,32,445063
zaf,2079,male,32,459300
zaf,2079,female,33,446444
zaf,2079,male,33,461011
zaf,2079,female,34,447654
zaf,2079,male,34,462533
zaf,2079,female,35,448690
zaf,2079,male,35,463864
zaf,2079,female,36,449364
zaf,2079,male,36,464790
zaf,2079,female,37,449600
zaf,2079,male,37,465204
zaf,2079,female,38,449469
zaf,2079,male,38,465191
zaf,2079,female,39,449155
zaf,2079,male,39,464954
zaf,2079,female,40,448657
zaf,2079,male,40,464486
zaf,2079,female,41,447869
zaf,2079,male,41,463667
zaf,2079,female,42,446769
zaf,2079,male,42,462476
zaf,2079,female,43,445423
zaf,2079,male,43,460971
zaf,2079,female,44,443951
zaf,2079,male,44,459259
zaf,2079,female,45,442368
zaf,2079,male,45,457352
zaf,2079,female,46,440668
zaf,2079,male,46,455255
zaf,2079,female,47,438870
zaf,2079,male,47,452994
zaf,2079,female,48,437015
zaf,2079,male,48,450594
zaf,2079,female,49,435100
zaf,2079,male,49,447999
zaf,2079,female,50,433084
zaf,2079,male,50,445154
zaf,2079,female,51,431325
zaf,2079,male,51,442484
zaf,2079,female,52,429988
zaf,2079,male,52,440174
zaf,2079,female,53,428910
zaf,2079,male,53,438009
zaf,2079,female,54,427597
zaf,2079,male,54,435410
zaf,2079,female,55,425942
zaf,2079,male,55,432279
zaf,2079,female,56,424676
zaf,2079,male,56,429255
zaf,2079,female,57,424049
zaf,2079,male,57,426529
zaf,2079,female,58,423609
zaf,2079,male,58,423677
zaf,2079,female,59,422754
zaf,2079,male,59,420261
zaf,2079,female,60,421713
zaf,2079,male,60,416580
zaf,2079,female,61,419143
zaf,2079,male,61,410805
zaf,2079,female,62,414352
zaf,2079,male,62,402050
zaf,2079,female,63,407955
zaf,2079,male,63,391196
zaf,2079,female,64,401092
zaf,2079,male,64,379794
zaf,2079,female,65,393330
zaf,2079,male,65,367254
zaf,2079,female,66,385811
zaf,2079,male,66,355434
zaf,2079,female,67,379149
zaf,2079,male,67,345328
zaf,2079,female,68,372649
zaf,2079,male,68,335886
zaf,2079,female,69,365324
zaf,2079,male,69,325719
zaf,2079,female,70,357752
zaf,2079,male,70,315874
zaf,2079,female,71,347579
zaf,2079,male,71,302170
zaf,2079,female,72,333648
zaf,2079,male,72,282631
zaf,2079,female,73,317264
zaf,2079,male,73,259643
zaf,2079,female,74,300864
zaf,2079,male,74,237061
zaf,2079,female,75,283940
zaf,2079,male,75,213506
zaf,2079,female,76,267996
zaf,2079,male,76,194481
zaf,2079,female,77,254022
zaf,2079,male,77,182923
zaf,2079,female,78,241333
zaf,2079,male,78,176031
zaf,2079,female,79,228204
zaf,2079,male,79,168453
zaf,2079,female,80,214916
zaf,2079,male,80,161720
zaf,2079,female,81,201987
zaf,2079,male,81,152038
zaf,2079,female,82,189478
zaf,2079,male,82,137130
zaf,2079,female,83,177260
zaf,2079,male,83,119148
zaf,2079,female,84,165250
zaf,2079,male,84,102482
zaf,2079,female,85,153606
zaf,2079,male,85,86197
zaf,2079,female,86,141465
zaf,2079,male,86,71929
zaf,2079,female,87,128443
zaf,2079,male,87,60919
zaf,2079,female,88,114986
zaf,2079,male,88,52261
zaf,2079,female,89,102051
zaf,2079,male,89,43777
zaf,2079,female,90,89571
zaf,2079,male,90,35855
zaf,2079,female,91,77537
zaf,2079,male,91,28834
zaf,2079,female,92,66079
zaf,2079,male,92,22645
zaf,2079,female,93,55289
zaf,2079,male,93,17272
zaf,2079,female,94,45048
zaf,2079,male,94,12663
zaf,2079,female,95,35286
zaf,2079,male,95,8708
zaf,2079,female,96,27041
zaf,2079,male,96,5663
zaf,2079,female,97,20789
zaf,2079,male,97,3611
zaf,2079,female,98,16086
zaf,2079,male,98,2330
zaf,2079,female,99,10405
zaf,2079,male,99,857
zaf,2079,female,100plus,20887
zaf,2079,male,100plus,1800
zaf,2080,female,0,379392
zaf,2080,male,0,391817
zaf,2080,female,1,381390
zaf,2080,male,1,393924
zaf,2080,female,2,383343
zaf,2080,male,2,395967
zaf,2080,female,3,385253
zaf,2080,male,3,397952
zaf,2080,female,4,387128
zaf,2080,male,4,399885
zaf,2080,female,5,388972
zaf,2080,male,5,401774
zaf,2080,female,6,390788
zaf,2080,male,6,403622
zaf,2080,female,7,392583
zaf,2080,male,7,405437
zaf,2080,female,8,394361
zaf,2080,male,8,407225
zaf,2080,female,9,396126
zaf,2080,male,9,408992
zaf,2080,female,10,397890
zaf,2080,male,10,410749
zaf,2080,female,11,399662
zaf,2080,male,11,412508
zaf,2080,female,12,401420
zaf,2080,male,12,414249
zaf,2080,female,13,403160
zaf,2080,male,13,415973
zaf,2080,female,14,404900
zaf,2080,male,14,417697
zaf,2080,female,15,406663
zaf,2080,male,15,419443
zaf,2080,female,16,408438
zaf,2080,male,16,421205
zaf,2080,female,17,410306
zaf,2080,male,17,423052
zaf,2080,female,18,412310
zaf,2080,male,18,425017
zaf,2080,female,19,414413
zaf,2080,male,19,427074
zaf,2080,female,20,416521
zaf,2080,male,20,429152
zaf,2080,female,21,418638
zaf,2080,male,21,431249
zaf,2080,female,22,420815
zaf,2080,male,22,433430
zaf,2080,female,23,423065
zaf,2080,male,23,435711
zaf,2080,female,24,425357
zaf,2080,male,24,438064
zaf,2080,female,25,427615
zaf,2080,male,25,440395
zaf,2080,female,26,429815
zaf,2080,male,26,442683
zaf,2080,female,27,432042
zaf,2080,male,27,445045
zaf,2080,female,28,434314
zaf,2080,male,28,447522
zaf,2080,female,29,436566
zaf,2080,male,29,450028
zaf,2080,female,30,438693
zaf,2080,male,30,452410
zaf,2080,female,31,440700
zaf,2080,male,31,454668
zaf,2080,female,32,442486
zaf,2080,male,32,456740
zaf,2080,female,33,443990
zaf,2080,male,33,458568
zaf,2080,female,34,445227
zaf,2080,male,34,460147
zaf,2080,female,35,446294
zaf,2080,male,35,461535
zaf,2080,female,36,447188
zaf,2080,male,36,462731
zaf,2080,female,37,447733
zaf,2080,male,37,463521
zaf,2080,female,38,447857
zaf,2080,male,38,463803
zaf,2080,female,39,447629
zaf,2080,male,39,463662
zaf,2080,female,40,447221
zaf,2080,male,40,463295
zaf,2080,female,41,446631
zaf,2080,male,41,462690
zaf,2080,female,42,445774
zaf,2080,male,42,461756
zaf,2080,female,43,444640
zaf,2080,male,43,460482
zaf,2080,female,44,443281
zaf,2080,male,44,458912
zaf,2080,female,45,441797
zaf,2080,male,45,457130
zaf,2080,female,46,440209
zaf,2080,male,46,455149
zaf,2080,female,47,438492
zaf,2080,male,47,452962
zaf,2080,female,48,436657
zaf,2080,male,48,450581
zaf,2080,female,49,434751
zaf,2080,male,49,448039
zaf,2080,female,50,432784
zaf,2080,male,50,445292
zaf,2080,female,51,430710
zaf,2080,male,51,442276
zaf,2080,female,52,428901
zaf,2080,male,52,439439
zaf,2080,female,53,427527
zaf,2080,male,53,436976
zaf,2080,female,54,426417
zaf,2080,male,54,434657
zaf,2080,female,55,425058
zaf,2080,male,55,431878
zaf,2080,female,56,423347
zaf,2080,male,56,428551
zaf,2080,female,57,422000
zaf,2080,male,57,425269
zaf,2080,female,58,421258
zaf,2080,male,58,422197
zaf,2080,female,59,420675
zaf,2080,male,59,418934
zaf,2080,female,60,419661
zaf,2080,male,60,415093
zaf,2080,female,61,418443
zaf,2080,male,61,410967
zaf,2080,female,62,415680
zaf,2080,male,62,404721
zaf,2080,female,63,410680
zaf,2080,male,63,395470
zaf,2080,female,64,404056
zaf,2080,male,64,384102
zaf,2080,female,65,396952
zaf,2080,male,65,372184
zaf,2080,female,66,388945
zaf,2080,male,66,359148
zaf,2080,female,67,381124
zaf,2080,male,67,346783
zaf,2080,female,68,374078
zaf,2080,male,68,336058
zaf,2080,female,69,367145
zaf,2080,male,69,325973
zaf,2080,female,70,359383
zaf,2080,male,70,315179
zaf,2080,female,71,351351
zaf,2080,male,71,304681
zaf,2080,female,72,340781
zaf,2080,male,72,290528
zaf,2080,female,73,326565
zaf,2080,male,73,270852
zaf,2080,female,74,309961
zaf,2080,male,74,247922
zaf,2080,female,75,293320
zaf,2080,male,75,225409
zaf,2080,female,76,276160
zaf,2080,male,76,202027
zaf,2080,female,77,259928
zaf,2080,male,77,182943
zaf,2080,female,78,245583
zaf,2080,male,78,170929
zaf,2080,female,79,232468
zaf,2080,male,79,163368
zaf,2080,female,80,218945
zaf,2080,male,80,155234
zaf,2080,female,81,205308
zaf,2080,male,81,147965
zaf,2080,female,82,191960
zaf,2080,male,82,138068
zaf,2080,female,83,178932
zaf,2080,male,83,123435
zaf,2080,female,84,166155
zaf,2080,male,84,106069
zaf,2080,female,85,153654
zaf,2080,male,85,90028
zaf,2080,female,86,141565
zaf,2080,male,86,74435
zaf,2080,female,87,129141
zaf,2080,male,87,60893
zaf,2080,female,88,116062
zaf,2080,male,88,50587
zaf,2080,female,89,102735
zaf,2080,male,89,42639
zaf,2080,female,90,89982
zaf,2080,male,90,34920
zaf,2080,female,91,77734
zaf,2080,male,91,27779
zaf,2080,female,92,66150
zaf,2080,male,92,21630
zaf,2080,female,93,55427
zaf,2080,male,93,16436
zaf,2080,female,94,45567
zaf,2080,male,94,12115
zaf,2080,female,95,36285
zaf,2080,male,95,8528
zaf,2080,female,96,27520
zaf,2080,male,96,5590
zaf,2080,female,97,20279
zaf,2080,male,97,3389
zaf,2080,female,98,14997
zaf,2080,male,98,1913
zaf,2080,female,99,11222
zaf,2080,male,99,1016
zaf,2080,female,100plus,22099
zaf,2080,male,100plus,1919
zaf,2081,female,0,377627
zaf,2081,male,0,389883
zaf,2081,female,1,379450
zaf,2081,male,1,391825
zaf,2081,female,2,381423
zaf,2081,male,2,393897
zaf,2081,female,3,383366
zaf,2081,male,3,395921
zaf,2081,female,4,385279
zaf,2081,male,4,397898
zaf,2081,female,5,387167
zaf,2081,male,5,399835
zaf,2081,female,6,389033
zaf,2081,male,6,401737
zaf,2081,female,7,390880
zaf,2081,male,7,403607
zaf,2081,female,8,392705
zaf,2081,male,8,405445
zaf,2081,female,9,394504
zaf,2081,male,9,407248
zaf,2081,female,10,396285
zaf,2081,male,10,409029
zaf,2081,female,11,398065
zaf,2081,male,11,410801
zaf,2081,female,12,399853
zaf,2081,male,12,412575
zaf,2081,female,13,401629
zaf,2081,male,13,414332
zaf,2081,female,14,403392
zaf,2081,male,14,416076
zaf,2081,female,15,405155
zaf,2081,male,15,417820
zaf,2081,female,16,406933
zaf,2081,male,16,419580
zaf,2081,female,17,408721
zaf,2081,male,17,421354
zaf,2081,female,18,410582
zaf,2081,male,18,423198
zaf,2081,female,19,412553
zaf,2081,male,19,425143
zaf,2081,female,20,414602
zaf,2081,male,20,427165
zaf,2081,female,21,416653
zaf,2081,male,21,429203
zaf,2081,female,22,418705
zaf,2081,male,22,431253
zaf,2081,female,23,420805
zaf,2081,male,23,433380
zaf,2081,female,24,422967
zaf,2081,male,24,435599
zaf,2081,female,25,425160
zaf,2081,male,25,437884
zaf,2081,female,26,427314
zaf,2081,male,26,440141
zaf,2081,female,27,429407
zaf,2081,male,27,442349
zaf,2081,female,28,431520
zaf,2081,male,28,444621
zaf,2081,female,29,433671
zaf,2081,male,29,446992
zaf,2081,female,30,435798
zaf,2081,male,30,449384
zaf,2081,female,31,437801
zaf,2081,male,31,451649
zaf,2081,female,32,439684
zaf,2081,male,32,453789
zaf,2081,female,33,441356
zaf,2081,male,33,455740
zaf,2081,female,34,442760
zaf,2081,male,34,457451
zaf,2081,female,35,443907
zaf,2081,male,35,458913
zaf,2081,female,36,444888
zaf,2081,male,36,460182
zaf,2081,female,37,445695
zaf,2081,male,37,461252
zaf,2081,female,38,446174
zaf,2081,male,38,461935
zaf,2081,female,39,446261
zaf,2081,male,39,462137
zaf,2081,female,40,446012
zaf,2081,male,40,461931
zaf,2081,female,41,445586
zaf,2081,male,41,461492
zaf,2081,female,42,444981
